Date,Close,High,Low,Open,Volume,rsi,EMA_SLOW,EMA_FAST,macd,Signal_line,middle_band,upper_band,lower_band,above_bb_high,below_bb_low,TR,+DM,-DM,Smoothed +DM,Smoothed -DM,Smoothed TR,+DI,-DI,DX,ADX,OBV,PVT,Signal Line_PVT,VROC,rolling_min,rolling_max,%K,%D,MA_FAST,MA_SLOW,intraday_momentum,volume_weighted_return,money_flow_volume,upper_shadow_ratio,lower_shadow_ratio,close_position_in_range,day_of_week,month,quarter,day_of_year,week_of_year,is_quarter_end,is_quarter_start,is_last_day_of_month,is_first_day_of_month,days_from_month_start,days_to_month_end
2022-11-16,186.9199981689453,192.57000732421875,185.66000366210935,191.50999450683597,66567600,28.78267172657621,211.861166000807,198.22860046135406,-13.63256553945294,-13.365164201309176,207.58549957275392,239.4069536721189,175.76404547338893,0,0,8.759994506835966,0.0,6.399993896484375,18.360000610351562,60.149993896484375,172.3099975585938,10.655214944279868,34.90801157723332,53.228883212434965,27.445300790783232,7636446800.0,385615827.96218926,386470404.79696584,-23.470299266405846,177.58999633789062,228.5200042724609,18.319262473002023,25.865565884872314,194.77299957275392,240.96980041503906,-4.589996337890653,-2567930.2782739433,-42291256.702345125,0.005670943867482789,0.006740822379153499,0.18234353650514484,2,11,4,320,46,0,0,0,0,15,14
2022-11-17,183.1699981689453,186.16000366210935,180.8999938964844,183.9600067138672,64336000,24.880923363294215,209.73589430955798,195.91189241636812,-13.824001893189859,-13.456931739685313,206.37999954223633,240.02468236710476,172.7353167173679,0,0,6.020004272460909,0.0,4.760009765624943,18.360000610351562,58.41000366210932,165.82000732421872,11.07224689385839,35.224943361571235,52.168817015586114,29.767119242671527,7572110800.0,384325115.34522283,385449435.24807316,-7.160915692137191,177.58999633789062,227.82000732421875,11.108900279901357,20.824505857125114,191.55899963378906,238.84800018310546,-0.790008544921875,-1290712.616966429,-8806447.233199812,0.01201068390082585,0.012392882540967548,0.4315589455708206,3,11,4,321,46,0,0,0,0,16,13
2022-11-18,180.19000244140625,185.19000244140625,176.5500030517578,185.0500030517578,76048900,24.34162079136975,207.54730972673192,193.49314011252784,-14.054169614204085,-13.576379314589069,204.66749954223633,240.0276954744761,169.30730360999655,0,0,8.639999389648438,0.0,4.349990844726591,17.369995117187557,62.75999450683591,166.5500030517578,10.429297387517659,37.682373675689654,56.64545771517253,32.84919867284985,7496061900.0,383087874.5342303,384813582.7018421,-9.375834159548505,177.58999633789062,227.82000732421875,5.176200547165536,11.53478776668963,188.83099975585938,236.45820037841796,-4.8600006103515625,-1237240.810992522,-11970666.389256157,0.0007769542579710693,0.020200895388910796,0.42129625492758127,4,11,4,322,46,0,0,0,0,17,12
2022-11-21,167.8699951171875,176.77000427246094,167.5399932861328,175.85000610351562,92882700,21.26354325048544,204.60824938528418,189.55111780555242,-15.05713157973176,-13.872529767617607,202.4984992980957,241.311864321781,163.68513427441042,0,0,12.650009155273438,0.0,9.010009765625,9.82000732421875,71.77000427246091,169.08001708984372,5.807905329818315,42.447360431909956,75.92840806847397,38.002029736244744,7403179200.0,376737269.4574291,383891837.3649319,36.74302539565698,167.8699951171875,215.30999755859372,0.0,5.428366942355621,185.90999908447264,233.72720001220702,-7.980010986328125,-6350605.076801187,-86241004.43757641,0.005480420537620624,0.0019658178390048802,0.03575313520059386,0,11,4,325,47,0,0,0,0,20,9
2022-11-22,169.91000366210938,170.9199981689453,166.19000244140625,168.6300048828125,78452300,25.900983849773013,202.0380089613453,186.5294079373304,-15.508601024014894,-14.199744018897064,199.8729995727539,240.09094830369995,159.65505084180788,0,0,4.7299957275390625,0.0,1.3499908447265625,9.82000732421875,60.66000366210935,160.76002502441403,6.10848830281497,37.73326338615408,72.13392226592116,42.708805709602665,7481631500.0,377690646.27892154,384087831.13950646,1.8686407005552292,167.8699951171875,215.30999755859372,4.300186424824739,3.158795657330082,183.7709991455078,231.28279998779297,1.279998779296875,953376.8214924282,44948509.79061098,0.005944291007049913,0.014360557875773708,0.7864703114169357,1,11,4,326,47,0,0,0,0,21,8
2022-11-23,183.1999969482422,183.6199951171875,172.5,173.57000732421875,109536700,34.920636967997254,200.6426006640784,186.01719086208607,-14.625409801992333,-14.284877175516119,197.8009994506836,236.90078326234465,158.70121563902256,0,0,13.709991455078125,12.699996948242188,0.0,22.520004272460938,55.979995727539034,163.4100189208984,13.78128735384466,34.2573828074992,42.62419293640523,44.565118721427076,7591168200.0,386258370.2281253,384145648.35399264,63.82822794257314,167.8699951171875,207.47000122070312,38.7121198693293,14.33743543138467,184.33199920654297,228.89460021972656,9.629989624023438,8567723.949203711,101262377.31302032,0.002292566462438561,0.005840651430046927,0.9622303630404971,2,11,4,327,47,0,0,0,0,22,7
2022-11-25,182.8600006103516,185.1999969482422,180.6300048828125,185.05999755859372,50672700,37.566941238485576,199.325371030469,185.53146928489616,-13.793901745572839,-14.186682089527464,195.68949966430665,233.1092880272146,158.2697113013987,0,0,4.5699920654296875,1.5800018310546875,0.0,24.100006103515625,48.919998168945284,147.26000976562497,16.365614902424998,33.22015138176687,33.9906746277614,45.74294160130324,7540495500.0,386164328.0189658,383843103.3001816,-44.609708907665905,167.8699951171875,197.0800018310547,51.31804877692041,31.443451690358142,183.5459991455078,226.4768002319336,-2.1999969482421307,-94042.20915951215,-1219701.880475285,0.0007656096968911666,0.01219509854519218,0.48796490031756096,4,11,4,329,47,0,0,0,0,24,5
2022-11-28,182.9199981689453,188.5,179.0,179.9600067138672,92905200,42.012634633314,198.1101582259117,185.1297044978268,-12.98045372808491,-13.945436417238954,193.40949935913085,227.84446559412567,158.97453312413603,0,0,9.5,3.3000030517578125,0.0,27.400009155273438,42.49999999999994,144.52001953124991,18.959317362497774,29.40769046243456,21.602273057195063,44.812597541075036,7633400700.0,386194810.820902,383806444.5429388,-1.2954119278190057,167.8699951171875,195.97000122070312,53.558718088231615,47.862962244827095,182.24099884033203,224.0682000732422,2.959991455078125,30482.801936213516,-16233997.059648834,0.030505149172349838,0.005248232688741013,0.41263138577042086,0,11,4,332,48,0,0,0,0,27,2
2022-11-29,180.8300018310547,186.3800048828125,178.75,184.9900054931641,83357100,43.83755166792281,196.8301466411075,184.46821177986183,-12.361934861245658,-13.628736106040295,191.07399978637696,221.91025578956067,160.23774378319325,0,0,7.6300048828125,0.0,0.25,27.400009155273438,32.8399963378906,141.82002258300773,19.320268503861026,23.156107113626526,9.03052238804076,42.47635790688221,7550043600.0,385242394.27005404,383479626.3240045,4.945687206655521,167.8699951171875,195.97000122070312,46.121010316242405,50.33259239379814,181.22899932861327,221.5033999633789,-4.160003662109403,-952416.5508479631,-37909443.41683799,0.007686774182915652,0.01150252618413929,0.272608190987408,1,11,4,333,48,0,0,0,0,28,1
2022-11-30,194.6999969482422,194.75999450683597,180.6300048828125,182.42999267578125,109186400,60.05169808932568,196.67235777496933,186.04233257499726,-10.630025199972067,-13.02899392482665,189.41799926757812,215.0661726158014,163.76982591935484,0,0,14.129989624023466,8.379989624023466,0.0,35.7799987792969,23.209991455078097,137.18000793457026,26.082516919201975,16.919368794721457,21.308712332849193,41.30204436693426,7659230000.0,393617192.8075122,384368666.86237365,43.87095329014032,167.8699951171875,195.97000122070312,95.48041282346182,65.05338040931194,181.25699920654296,219.2227996826172,12.270004272460938,8374798.537458198,108259163.93723576,0.00030815387535237736,0.009244929743654788,0.9957538844579679,2,11,4,334,48,0,0,1,0,29,0
2022-12-01,194.6999969482422,198.9199981689453,191.8000030517578,197.0800018310547,80046200,52.76465404541303,196.52625697298953,187.37428094011187,-9.151976032877656,-12.253590346436852,188.40399932861328,211.2472026270379,165.56079603018867,0,0,7.1199951171875,4.160003662109347,0.0,39.94000244140625,26.11999511718747,130.88999938964838,30.514174213194288,19.955684344860046,20.920387276673363,40.34707465646759,7659230000.0,393617192.8075122,385401119.91373914,20.240943947485036,167.8699951171875,195.97000122070312,95.48041282346182,79.02727865438867,182.03499908447264,217.10079986572265,-2.3800048828125,0.0,-14840118.34115071,0.009450417907737584,0.014894678694352235,0.4073027923026001,3,12,4,335,48,0,0,0,1,0,30
2022-12-02,194.8600006103516,196.25,191.1100006103516,191.77999877929688,73645900,49.17027909965618,196.4028305757571,188.52593012014876,-7.876900455608336,-11.37825236827115,187.38149948120116,206.7148292702165,168.0481696921858,0,0,5.139999389648409,0.0,0.6900024414062216,34.41999816894534,26.809997558593693,122.09999084472653,28.190008804109528,21.957411604303662,12.428549961385908,39.663917943972955,7732875900.0,393677714.70727617,386577768.82185537,-37.48124969757577,167.8699951171875,194.8600006103516,100.0,96.98694188230786,183.2039993286133,215.22619995117188,3.080001831054716,60521.899763946254,33814083.51171811,0.007133323335847483,0.0034383565986466904,0.7295720696497573,4,12,4,336,48,0,0,0,0,1,29
2022-12-05,182.4499969482422,191.2700042724609,180.5500030517578,189.44000244140625,93122700,44.278405937205605,195.36928734408932,187.59117117062465,-7.778116173464667,-10.658225129309855,186.13049926757813,203.08191950229497,169.1790790328613,0,0,14.309997558593778,0.0,10.559997558593778,35.210006713867216,37.36999511718747,126.77998352050784,27.77252823050862,29.476258064935408,2.976010400699751,36.979371592115946,7639753200.0,387747030.9117013,387801075.6501078,22.993034294936987,167.8699951171875,194.8600006103516,54.02000319987873,83.1668053411135,183.4299987792969,213.3686001586914,-6.9900054931640625,-5930683.795574843,-60112897.42964069,0.01003015544841854,0.010413778723817855,0.1772382162646225,0,12,4,339,49,0,0,0,0,4,26
2022-12-06,179.82000732421875,183.6499938964844,175.3300018310547,181.22000122070312,92150800,40.05991735236694,194.21748882409892,186.3956075019468,-7.821881322152109,-10.090956367878306,185.26749954223632,201.6185877695792,168.91641131489345,0,0,8.319992065429716,0.0,5.220001220703125,30.1199951171875,42.5899963378906,125.229965209961,24.051747572306844,34.00942918612495,17.150326896142392,35.1526527253387,7547602400.0,386418690.8081155,388770858.3755739,-8.25909834857855,167.8699951171875,194.8600006103516,44.27569386770928,66.098565689196,184.62500000000003,211.44480010986328,-1.399993896484375,-1328340.1035858118,7310255.950307954,0.013513472231512162,0.02496944338801414,0.5396646357901921,1,12,4,340,49,0,0,0,0,5,25
2022-12-07,174.0399932861328,179.3800048828125,172.22000122070312,175.02999877929688,84213300,41.02063255466421,192.72285952499033,184.49474377643696,-8.228115748553364,-9.718388244013317,184.40449905395508,201.23005174415093,167.57894636375923,0,0,7.600006103515625,0.0,3.1100006103515625,30.1199951171875,39.300003051757784,124.06997680664065,24.276618640888934,31.675675343282816,13.223866575491952,32.29515153698563,7463389100.0,383711794.8211972,388487905.55258185,-12.739475213946216,167.8699951171875,194.8600006103516,22.860307199670714,40.3853347557529,185.03799896240236,209.2667999267578,-0.9900054931640625,-2706895.986918274,-41401160.44153997,0.024994290226810083,0.010457320935038946,0.2541887055895194,2,12,4,341,49,0,0,0,0,6,24
2022-12-08,173.44000244140625,175.1999969482422,169.05999755859375,172.1999969482422,97624500,42.905062816505314,191.29449974102113,182.79401434027838,-8.500485400742747,-9.474807675359203,184.19699935913087,201.47273791171833,166.92126080654342,0,0,6.1399993896484375,0.0,3.160003662109375,30.1199951171875,37.699996948242216,124.18997192382818,24.25316203119973,30.35671589600284,11.1766480652812,29.367139469106707,7365764600.0,383375241.10664546,388178007.00676847,14.835465372739304,167.8699951171875,194.8600006103516,20.637296000660307,29.25776568934676,184.06199951171877,206.97940002441408,1.2400054931640625,-336553.71455174725,41657528.98349944,0.010147569660747934,0.018104239767456128,0.7133559138561625,3,12,4,342,49,0,0,0,0,7,23
2022-12-09,179.0500030517578,182.5,173.36000061035156,173.83999633789062,104872300,49.19943859655139,190.38749998626088,182.2180126035829,-8.169487382677971,-9.213743616822956,183.6134994506836,200.74933756168926,166.47766133967795,0,0,9.139999389648438,7.3000030517578125,0.0,37.41999816894531,33.350006103515625,124.68997192382818,30.010431145020068,26.746341818000246,5.75101288642067,25.731821981338715,7470636900.0,386767386.27919716,388241626.50213456,70.14007410916501,167.8699951171875,194.8600006103516,41.42277013393693,28.30679111142264,183.68099975585938,205.19620025634765,5.2100067138671875,3392145.1725517088,25701810.01213034,0.019268343419420197,0.002680791507015516,0.6225386012197234,4,12,4,343,49,0,0,0,0,8,22
2022-12-12,167.82000732421875,177.3699951171875,167.52000427246094,176.10000610351562,109794500,49.96435044685997,188.71583386314666,180.0029348682961,-8.712898994850548,-9.113574692428475,182.20599975585938,199.68925882593416,164.7227406857846,0,0,11.529998779296875,0.0,5.839996337890625,37.41999816894531,30.17999267578125,123.56996154785162,30.282438952167734,24.423405411592896,10.710068748077124,21.073369172738943,7360842400.0,379881087.7877592,387645925.7818796,58.77178521642055,167.82000732421875,194.8600006103516,0.0,20.6866887115324,182.1710006713867,203.24760040283203,-8.279998779296875,-6886298.491437988,-103106435.79750586,0.007567566190976577,0.0017876477097295504,0.03045719089311181,0,12,4,346,50,0,0,0,0,11,19
2022-12-13,160.9499969482422,175.0500030517578,156.91000366210938,174.8699951171875,175862700,44.02187867204124,186.65910520278337,177.07171364982628,-9.587391552957087,-9.208338064534198,180.70599975585938,200.0764374602635,161.33556205145527,0,1,18.139999389648438,0.0,10.610000610351562,37.41999816894531,39.44000244140625,136.979965209961,27.317862222835622,28.792533551131484,2.628160625058447,16.108671912677316,7184979700.0,372681835.4875664,385319774.96855235,185.70335459911004,160.9499969482422,194.8600006103516,0.0,13.807590044645634,180.18300018310546,201.61860046386718,-13.919998168945312,-7199252.300192799,-97529276.44164288,0.0011184090585414227,0.025100921792381096,0.22271187540453333,1,12,4,347,50,0,0,0,0,12,18
2022-12-14,156.8000030517578,161.6199951171875,155.30999755859375,159.25,140682300,29.939210642752258,184.44731985826294,173.95298894243112,-10.494330915831824,-9.465536634793724,178.825,199.82587990335782,157.82412009664216,0,1,6.30999755859375,0.0,1.600006103515625,24.720001220703125,41.040008544921875,129.57997131347662,19.077023223674836,31.671567857997836,24.817525700474846,14.836767110110861,7044297400.0,369054431.3408541,382590579.25003475,124.41377088092291,156.8000030517578,194.8600006103516,0.0,0.0,176.39300079345702,199.76580047607422,-2.4499969482421875,-3627404.1467122897,-74242527.80811259,0.015114764482842803,0.009502585867789834,0.2361340835660775,2,12,4,348,50,0,0,0,0,13,17
2022-12-15,157.6699981689453,160.92999267578125,153.27999877929688,153.44000244140625,122334500,31.011602939221092,182.46381454794312,171.44791343881792,-11.015901109125195,-9.775609529660018,177.3625,199.9999283759589,154.72507162404114,0,0,7.649993896484375,0.0,2.029998779296875,23.139999389648438,43.07000732421875,132.6599731445313,17.443090663404334,32.46646769428676,30.10120210484154,14.558947644188015,7166631900.0,369733196.7464163,379930077.2543836,93.9653053814553,156.8000030517578,194.8600006103516,2.2858517419716935,0.7619505806572217,172.69000091552735,198.10300048828125,4.2299957275390625,678765.4055621723,18070417.313568108,0.020676061041974853,0.0010148009383990804,0.5738565864643809,3,12,4,349,50,0,0,0,0,14,16
2022-12-16,150.22999572753906,160.99000549316406,150.0399932861328,159.63999938964844,139032200,27.825256931871408,180.07612426495024,168.18361840631349,-11.892505858636753,-10.198988795455366,175.7154998779297,201.1893093034842,150.24169045237517,0,1,10.95001220703125,0.0,3.2400054931640625,19.839996337890625,46.31001281738281,134.10998535156256,14.793824848970846,34.53136818707679,40.015136532119456,15.874152178111187,7027599700.0,363172659.4251327,377199591.5336538,145.90582042774165,150.22999572753906,194.8600006103516,0.0,0.7619505806572217,168.22700042724608,196.34500030517577,-9.410003662109375,-6560537.321283602,-134207281.52399027,0.008986262010378858,0.001264743704966855,0.017351801773401412,4,12,4,350,50,0,0,0,0,15,15
2022-12-19,149.8699951171875,155.25,145.82000732421875,154.0,139390600,28.494020178149256,177.8386332169678,165.36613790029412,-12.472495316673673,-10.653690099699027,174.19949951171876,202.05004006217519,146.34895896126233,0,0,9.42999267578125,0.0,4.2199859619140625,19.839996337890625,50.279998779296875,135.9099731445313,14.59789585624603,36.995076679050925,43.41130142769353,18.329922109514957,6888209100.0,362838633.5813972,374579585.17512953,41.33795433482522,149.8699951171875,194.8600006103516,0.0,0.7619505806572217,164.96900024414063,194.88100006103517,-4.1300048828125,-334025.8437354884,-19659811.660629615,0.00834056209142587,0.027023339725418146,0.42947942038973264,0,12,4,353,51,0,0,0,0,18,12
2022-12-20,137.8000030517578,148.47000122070312,137.66000366210938,146.0500030517578,159563300,9.461385127701632,174.87280876028555,161.12519407744236,-13.747614682843192,-11.27247501632786,172.69599990844728,204.89276466269743,140.49923515419712,0,1,12.209991455078125,0.0,8.160003662109375,11.460006713867159,58.44000244140625,133.98997497558597,8.552883688466443,43.6152051316186,67.21028551395378,21.608605908165284,6728645800.0,349987977.49491477,370832494.3610981,69.89911250951644,137.8000030517578,194.8600006103516,0.0,0.0,160.76699981689453,193.17779998779298,-8.25,-12850656.086482426,-155430317.49628365,0.017561669921449436,0.0010159607150784604,0.012950917774040695,1,12,4,354,51,0,0,0,0,19,11
2022-12-21,137.57000732421875,141.25999450683594,135.88999938964844,139.33999633789062,145417400,9.430479311562195,172.10963828353985,157.50131919233104,-14.608319091208813,-11.939643831304052,171.07900009155273,206.9083623516304,135.24963783147507,0,0,5.3699951171875,0.0,1.7700042724609375,7.3000030517578125,60.21000671386719,132.23997497558597,5.520269535067239,45.53086668761326,78.37356837274567,25.71240455788473,6583228400.0,349745267.9160385,367095830.67325294,12.898727828613222,137.57000732421875,194.8600006103516,0.0,0.0,157.12000122070313,191.59920013427734,-1.769989013671875,-242709.5788762597,-54429463.971974686,0.013956517166425547,0.012212021843459132,0.31285092347005644,2,12,4,355,51,0,0,0,0,20,10
2022-12-22,125.3499984741211,136.6300048828125,122.26000213623048,136.0,210090300,7.857398121856988,168.64596126061994,152.55496215876028,-16.090999101859666,-12.769914885415176,168.18650016784667,208.90290603700026,127.47009429869308,0,1,15.310005187988267,0.0,13.629997253417955,7.3000030517578125,73.15000152587892,142.40998077392584,5.126047354325875,51.3657828814707,81.85207548443807,30.671227809531313,6373138100.0,331083458.0109975,360908727.53234184,65.34380270527858,125.3499984741211,182.4499969482422,0.0,0.0,152.3110008239746,189.76139999389648,-10.650001525878906,-18661809.90504102,-119738437.2100722,0.005025966417481105,0.024650948346696958,0.2150310191468316,3,12,4,356,51,0,0,0,0,21,9
2022-12-23,123.1500015258789,128.6199951171875,121.0199966430664,126.37000274658205,166989700,8.967612654745764,165.27589016915763,148.03112206139392,-17.24476810776372,-13.664885529884884,165.20100021362305,209.94443843395982,120.45756199328628,0,0,7.599998474121094,0.0,1.2400054931640767,7.3000030517578125,63.83000946044922,135.69998168945312,5.379516607794195,47.037596222026764,79.47419719487603,36.135384009115334,6206148400.0,328152649.5956809,355161123.2887776,25.83717022222557,123.1500015258789,179.82000732421875,0.0,0.0,146.72100067138672,187.79,-3.220001220703139,-2930808.415316604,-73387345.2212472,0.018270339768935648,0.017296019945171805,0.2802638562708642,4,12,4,357,51,0,0,0,0,22,8
2022-12-27,109.0999984741211,119.66999816894533,108.76000213623048,117.5,208643400,7.743780716905988,161.11471300656234,142.0417184325827,-19.072994573979628,-14.746507338703834,161.51000022888184,211.91942372724827,111.1005767305154,0,1,14.389999389648423,0.0,12.259994506835923,7.3000030517578125,70.87000274658202,141.76998901367185,5.149187851777165,49.9894252934925,81.32275166874084,40.71912863572951,5997505000.0,304348830.1039442,347568567.1350418,82.37485533672017,109.0999984741211,179.0500030517578,0.0,0.0,140.84899978637696,185.87219985961914,-8.400001525878906,-23803819.491736736,-195639180.25683486,0.0198899926589931,0.003116373442847439,0.031163745299215166,1,12,4,361,52,0,0,0,0,26,4
2022-12-28,112.70999908447266,116.2699966430664,108.23999786376952,110.3499984741211,221070500,12.378846721030598,157.5291786419631,137.52914622518117,-20.00003241678195,-15.79721235431946,158.10400009155273,212.09509741598114,104.11290276712433,0,0,8.02999877929689,0.0,0.5200042724609659,7.3000030517578125,68.28000640869142,142.19998168945312,5.1336174344242185,48.01688832689611,80.68271463877528,45.537617783106896,6218575500.0,311663813.1570377,341191831.7812844,139.70362129797692,109.0999984741211,179.0500030517578,5.160829698509688,1.7202765661698864,136.025,183.7393997192383,2.3600006103515625,7314983.053093514,25052925.89240461,0.03158546346548888,0.018720615981755003,0.5566627515138809,2,12,4,362,52,0,0,0,0,27,3
2022-12-29,121.81999969482422,123.56999969482422,117.5,120.38999938964844,221923300,21.328591051131767,154.88405427550836,135.11235445128008,-19.77169982422828,-16.592109848301224,154.46000022888182,207.88603429818392,101.03396615957973,0,0,10.860000610351562,7.3000030517578125,0.0,14.600006103515625,65.12000274658205,146.91998291015625,9.937386197794309,44.32344835379126,63.37179005845597,49.265842211190794,6440498800.0,329601187.08014464,336732719.5961431,143.08693470969553,109.0999984741211,179.0500030517578,18.184417996120843,7.7817492315435,132.52699966430663,181.77199966430663,1.4300003051757812,17937373.923106987,93960929.32609132,0.014365457266789814,0.023723521561739014,0.7116968541844965,3,12,4,363,52,0,0,0,0,28,2
2022-12-30,123.18000030517578,124.4800033569336,119.75,119.9499969482422,157777300,17.430334071781417,152.5356058332615,133.27660765957174,-19.258998173689776,-17.125487513378935,150.8840003967285,202.51333898804393,99.2546618054131,0,0,4.730003356933594,0.910003662109375,0.0,8.210006713867188,65.12000274658205,142.5099868774414,5.761004469762384,45.69504507960221,77.6080576716814,54.398488267280854,6598276100.0,331362615.6209193,333198270.28456384,137.0181589842506,109.0999984741211,167.82000732421875,23.97820113923786,15.774482944622788,129.0779998779297,179.7947998046875,3.2300033569335795,1761428.5407746262,71049677.89263332,0.01055368605643405,0.0016236154223938746,0.7251581107011792,4,12,4,364,52,0,0,0,0,29,1
2023-01-03,108.0999984741211,118.8000030517578,104.63999938964844,118.47000122070312,231402800,16.68154038168936,149.24407936221408,129.4032831695024,-19.84079619271168,-17.668549249245487,146.546000289917,197.18769975676565,95.90430082306835,0,0,18.540000915527344,0.0,15.110000610351562,8.210006713867188,74.39000701904298,149.51998901367188,5.490909120596897,49.7525498160924,80.12105242399956,59.35641567270388,6366873300.0,303033709.6372703,326553278.7352164,259.6785625466302,108.0999984741211,160.9499969482422,0.0,14.054206378452891,124.8650001525879,177.81119979858397,-10.370002746582031,-28328905.983649008,-118316179.99036649,0.0030527459360061653,0.03200739253461598,0.24435015446272362,1,1,1,3,1,0,0,0,0,2,28
2023-01-04,113.63999938964844,114.58999633789062,107.5199966430664,109.11000061035156,180389000,23.207610626229112,146.60674010498698,126.9781625879864,-19.62857751700058,-18.060554902796508,143.1055004119873,192.8177891061103,93.39321171786428,0,0,7.069999694824219,0.0,-2.8799972534179688,8.210006713867188,60.90000915527345,138.44998931884766,5.929943912786949,43.98700892278287,76.24076160129154,64.61445859957767,6547262300.0,312278438.95510006,322363330.0085703,137.2013270408908,108.0999984741211,157.6699981689453,11.176116501178424,11.71810588013875,121.24200057983398,175.79519973754884,4.529998779296875,9244729.31782977,131911204.3696915,0.00835970567811466,0.013991587255236075,0.8656298447093348,2,1,1,4,1,0,0,0,0,3,27
2023-01-05,110.33999633789062,111.75,107.16000366210938,110.51000213623048,157986300,23.433208247563726,143.92031464075762,124.41844470335629,-19.501869937401338,-18.348817909717475,139.6314998626709,188.2394480265269,91.02355169881488,0,0,6.4799957275390625,0.0,0.35999298095703125,8.210006713867188,59.65999603271486,138.61998748779297,5.9226716598788975,43.03852360249894,75.80667045344815,68.2565403676472,6389276000.0,307690659.34461004,317690595.72285604,70.09227767926643,108.0999984741211,157.6699981689453,4.518857933346765,5.23165814484172,118.49599990844726,173.77699966430663,-0.17000579833985796,-4587779.610489996,60922491.89679145,0.011237972673661613,0.028819945450741735,0.6928094130712424,3,1,1,5,1,0,0,0,0,4,26
2023-01-06,113.05999755859376,114.38999938964844,101.80999755859376,103.0,220911100,25.019601108052186,141.63436522726403,122.67099129646974,-18.96337393079429,-18.471729113932838,136.58250007629394,183.7309828635194,89.43401728906849,0,0,12.580001831054673,0.0,5.350006103515611,8.210006713867188,62.980003356933594,143.54999542236325,5.719266440734538,43.873218645273546,76.93494717671183,71.6018078727808,6610187100.0,313136358.83354986,315696473.59202856,181.58651817728736,108.0999984741211,150.22999572753906,11.773081907975367,9.15601878083351,116.04499893188476,171.5897996520996,10.059997558593764,5445699.488939806,174200110.23750165,0.01176368175886222,0.010525406571712144,0.8942764986953953,4,1,1,6,1,0,0,0,0,5,25
2023-01-09,119.7699966430664,123.5199966430664,117.11000061035156,118.95999908447266,190284000,32.80262121721056,140.0147823691753,122.22468442671538,-17.79009794245991,-18.335402879638252,133.89899978637695,178.2405298109736,89.55746976178028,0,0,10.459999084472642,9.129997253417969,0.0,17.340003967285156,59.73999786376953,143.05998229980463,12.120792753172902,41.758706315631294,55.0077748952542,72.6727106130047,6800471100.0,324429526.1196015,315282793.2057975,73.71711946772179,108.0999984741211,149.8699951171875,27.938709855947447,14.743549899089851,115.4869987487793,169.49239959716797,0.80999755859375,11293167.286051648,-32357323.394390676,0.031310011729085166,0.015446259712938962,0.4149762363329398,0,1,1,9,2,0,0,0,0,8,22
2023-01-10,118.8499984741211,122.76000213623048,114.91999816894533,121.06999969482422,167642500,32.59650152206929,138.44702059917128,121.7055019724701,-16.74151862670118,-18.01662602905084,130.8889995574951,170.21482051241895,91.56317860257128,0,0,7.840003967285156,0.0,2.190002441406236,17.340003967285156,57.710014343261705,141.46999359130854,12.25701898126789,40.79311299750227,53.79080683089362,73.41410385609042,6632828600.0,323141801.335764,317370901.1204441,230.83395990345886,108.0999984741211,137.8000030517578,36.19528061653718,25.30235746015332,115.05699844360352,167.36759963989257,-2.220001220703125,-1287724.7838375238,427587.4406400593,0.014219625266819472,0.03306689402861737,0.5012752948292063,1,1,1,10,2,0,0,0,0,9,21
2023-01-11,123.22000122070312,125.9499969482422,120.51000213623048,122.08999633789062,183810800,41.046426291740055,137.3190932378033,121.93850185681364,-15.380591380989642,-17.489419099438603,128.65899925231935,164.0260284835448,93.29197002109392,0,0,7.099998474121108,3.1899948120117188,0.0,20.529998779296875,49.55001068115233,136.36000061035153,15.055733856999097,36.337643340690065,41.40982874471982,71.57121408685943,6816639400.0,329900351.7031529,319397183.1811236,97.84769851418436,108.0999984741211,137.57000732421875,51.30640721382724,38.48013256210395,116.46899871826172,165.2615995788574,1.1300048828125,6758550.3673888855,-675662.2165306709,0.022155459343225804,0.01282254654990581,0.49816207057904516,2,1,1,11,2,0,0,0,0,10,20
2023-01-12,123.55999755859376,124.12999725341795,117.0,122.55999755859376,169400900,41.40806613925005,136.29990096526925,122.18796273401058,-14.111938231258662,-16.813922925802615,126.78949928283691,158.75928033474446,94.81971823092938,0,0,7.1299972534179545,0.0,3.510002136230483,20.529998779296875,51.290008544921875,138.12000274658197,14.863885296154129,37.134381353168,42.82930469049433,69.03233810955575,6986040300.0,330367773.2667367,319482359.4240782,103.22312076595755,108.0999984741211,125.3499984741211,89.62318309839229,59.04162364291889,117.55399856567382,163.18199966430663,1.0,467421.5635838086,142315766.98168525,0.004613141033025334,0.044998362479791706,0.9200561116974475,3,1,1,12,2,0,0,0,0,11,19
2023-01-13,122.4000015258789,122.62999725341795,115.5999984741211,116.5500030517578,180714100,47.90691294370553,135.27027878457366,122.22058408660571,-13.04969469796795,-16.061077280235683,125.06949920654297,153.77595227257234,96.3630461405136,0,0,7.9599990844726705,0.0,1.4000015258789062,20.529998779296875,39.06001281738283,130.7699966430664,15.699318885304416,29.869246631546687,31.0958389528463,65.40689264301349,6805326200.0,328671207.68566155,319183314.09793854,65.50971549570276,108.0999984741211,123.55999755859376,92.49679106462622,77.8087937922819,117.6119987487793,161.07359954833984,5.849998474121108,-1696565.5810751156,168889497.1642456,0.001879050038015155,0.007761475210098191,0.9672836732363005,4,1,1,13,2,0,0,0,0,12,18
